"file","degree","in","out"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/shaders.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/srp-callbacks-reference.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/srp-creating-render-pipeline-asset-and-render-pipeline-instance.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/srp-creating-simple-render-loop.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/srp-custom-getting-started.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/srp-custom.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/srp-using-scriptable-render-context.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/TableOfContents.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/User-Render-Requests.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/View-Lighting-Tool.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/whats-new-12.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/whats-new-13.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/whats-new-17.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/whats-new.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/Common/lens-flare-data-driven-asset.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/Common/lens-flare-data-driven-component.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.core@3b8a69964696/Documentation~/Common/light-anchor.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal-config@dd206bf35d04/CHANGELOG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal-config@dd206bf35d04/LICENSE.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal-config@dd206bf35d04/Documentation~/api_index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal-config@dd206bf35d04/Documentation~/index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal@7652a5c7e246/CHANGELOG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal@7652a5c7e246/LICENSE.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal@7652a5c7e246/Third Party Notices.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal@7652a5c7e246/Documentation~/api_index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal@7652a5c7e246/Documentation~/index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.render-pipelines.universal@7652a5c7e246/Documentation~/TableOfContents.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.rendering.light-transport@9bd588f963c0/CHANGELOG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.rendering.light-transport@9bd588f963c0/LICENSE.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.rendering.light-transport@9bd588f963c0/THIRD PARTY NOTICES.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.rendering.light-transport@9bd588f963c0/Documentation~/index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.searcher@1e17ce91558d/CHANGELOG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.searcher@1e17ce91558d/LICENSE.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.searcher@1e17ce91558d/README.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.searcher@1e17ce91558d/Documentation~/index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.settings-manager@41738c275190/CHANGELOG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.settings-manager@41738c275190/LICENSE.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.settings-manager@41738c275190/README.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.settings-manager@41738c275190/Documentation~/settings-manager.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/CHANGELOG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/LICENSE.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/README.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Absolute-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Add-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/All-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Ambient-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/And-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Any-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/api_index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Arccosine-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Arcsine-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Arctangent-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Arctangent2-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Artistic-Nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Baked-GI-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Bitangent-Vector-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Blackboard.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Blackbody-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Blend-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Block-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Boolean-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Branch-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Branch-On-Input-Connection-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Built-In-Blocks.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Calculate-Level-Of-Detail-Texture-2D-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Camera-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Ceiling-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Channel-Mask-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Channel-Mixer-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Channel-Nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Checkerboard-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Circle-Pupil-Animation-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Clamp-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Color-Mask-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Color-Modes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Color-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Colorspace-Conversion-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Combine-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Comparison-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Compute-Deformation-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Constant-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Contrast-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Cornea-Refraction-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Cosine-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Create-Node-Menu.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Create-Shader-Graph.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Cross-Product-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Cubemap-Asset-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Function-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Interpolators.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Port-Menu.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Render-Texture-Accessing.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Render-Texture-Example.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Render-Texture-Nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Render-Texture.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Texture-Self.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Texture-Size.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Custom-Texture-Slice.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Data-Types.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/DDX-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/DDXY-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/DDY-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Degrees-To-Radians-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Dielectric-Specular-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Diffusion-Profile-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Distance-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Dither-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Divide-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Dot-Product-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Edge.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Ellipse-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Emission-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Exponential-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Exposure-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Eye-Index-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Eye-Surface-Type-Debug-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Fade-Transition-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/First-Shader-Graph.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Flip-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Flipbook-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Float-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Floor-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Fog-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Fraction-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Fresnel-Effect-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Fresnel-Equation-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Gather-Texture-2D-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Getting-Started.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Gradient-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Gradient-Noise-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Graph-Settings-Tab.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Graph-Target.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/HD-Custom-Color-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/HD-Custom-Depth-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/HD-Sample-Buffer-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/HD-Scene-Color-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/HD-Scene-Depth-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Hue-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Hyperbolic-Cosine-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Hyperbolic-Sine-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Hyperbolic-Tangent-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Input-Nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/inside-shader-graph.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/install-and-upgrade.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/install-shader-graph.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Instance-ID-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Integer-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Internal-Inspector.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Inverse-Lerp-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Invert-Colors-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Iris-Limbal-Ring-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Iris-Offset-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Iris-Out-Of-Bound-Color-Clamp-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Iris-UV-Location-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Is-Front-Face-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Is-Infinite-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Is-NaN-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Keyboard-shortcuts.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Keyword-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Keywords-concepts.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Keywords-manage.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Keywords-reference.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Keywords.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Length-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Lerp-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Linear-Blend-Skinning-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Log-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Main-Light-Direction-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Main-Preview.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Master-Stack.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/materialvariant-SG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Math-Nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Matrix-2x2-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Matrix-3x3-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Matrix-4x4-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Matrix-Construction-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Matrix-Determinant-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Matrix-Split-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Matrix-Transpose-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Maximum-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Metal-Reflectance-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Minimum-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Modulo-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Multiply-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Nand-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Negate-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Node-Library.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Noise-Sine-Wave-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Normal-Blend-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Normal-From-Height-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Normal-From-Texture-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Normal-Reconstruct-Z-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Normal-Strength-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Normal-Unpack-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Normal-Vector-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Normalize-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Not-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Object-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/One-Minus-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Or-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Parallax-Mapping-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Parallax-Occlusion-Mapping-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Polar-Coordinates-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Polygon-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Port-Bindings.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Port.md","0","0","0"
